Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Use a sauna?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Share your bed?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Sleep in the same bed as usual?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Experience any stress?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Injured / Not Injured,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-22 01:09:01,2021-11-23 00:34:41,UTC-06:00,Sick / Not Sick,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Consume added sugar?,true,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Travel on a plane?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Have any alcoholic drinks?,true,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Have any caffeine? ,true,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Consume dairy?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,View a screened device while in bed?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Hydrate sufficiently?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Follow an intermittent fasting diet?,true,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Consume meat?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Use a sauna?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Share your bed?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Experience any stress?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Injured / Not Injured,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-21 01:04:04,2021-11-22 01:09:01,UTC-06:00,Sick / Not Sick,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Consume added sugar?,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Travel on a plane?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Have any caffeine? ,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Consume dairy?,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,View a screened device while in bed?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Hydrate sufficiently?,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Follow an intermittent fasting diet?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Consume meat?,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Use a sauna?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Share your bed?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Experience any stress?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Injured / Not Injured,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-20 00:31:49,2021-11-21 01:04:04,UTC-06:00,Sick / Not Sick,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Consume added sugar?,true,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Travel on a plane?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Have any caffeine? ,true,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Consume dairy?,true,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,View a screened device while in bed?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Hydrate sufficiently?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Follow an intermittent fasting diet?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Consume meat?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Use a sauna?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Share your bed?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Sleep in the same bed as usual?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Experience any stress?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Injured / Not Injured,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-19 01:01:51,2021-11-20 00:31:49,UTC-06:00,Sick / Not Sick,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Consume added sugar?,true,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Travel on a plane?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Have any caffeine? ,true,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Consume dairy?,true,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,View a screened device while in bed?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Hydrate sufficiently?,true,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Follow an intermittent fasting diet?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Consume meat?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Use a sauna?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Share your bed?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Experience any stress?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Injured / Not Injured,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-18 01:33:02,2021-11-19 01:01:51,UTC-06:00,Sick / Not Sick,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Consume added sugar?,true,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Travel on a plane?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Have any caffeine? ,true,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Consume dairy?,true,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,View a screened device while in bed?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Hydrate sufficiently?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Follow an intermittent fasting diet?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Consume meat?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Use a sauna?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Share your bed?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Experience any stress?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Injured / Not Injured,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-16 01:08:37,2021-11-17 00:08:42,UTC-06:00,Sick / Not Sick,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Consume added sugar?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Travel on a plane?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Have any caffeine? ,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Consume dairy?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,View a screened device while in bed?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Hydrate sufficiently?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Follow an intermittent fasting diet?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Consume meat?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Use a sauna?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Share your bed?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Experience any stress?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Injured / Not Injured,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-15 00:52:43,2021-11-16 01:08:37,UTC-06:00,Sick / Not Sick,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Consume added sugar?,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Travel on a plane?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Have any caffeine? ,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Consume dairy?,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,View a screened device while in bed?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Hydrate sufficiently?,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Consume meat?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Use a sauna?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Share your bed?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Experience any stress?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Follow an intermittent fasting diet?,true,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Injured / Not Injured,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-14 01:09:19,2021-11-15 00:52:43,UTC-06:00,Sick / Not Sick,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Consume added sugar?,true,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Travel on a plane?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Have any caffeine? ,true,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Consume dairy?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,View a screened device while in bed?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Hydrate sufficiently?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Eat any food close to bedtime?,true,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Consume meat?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Use a sauna?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Share your bed?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Experience any stress?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Injured / Not Injured,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-13 00:48:05,2021-11-14 01:09:19,UTC-06:00,Sick / Not Sick,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Consume added sugar?,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Travel on a plane?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Have any alcoholic drinks?,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Have any caffeine? ,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Consume dairy?,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,View a screened device while in bed?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Hydrate sufficiently?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Eat any food close to bedtime?,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Consume meat?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Use a sauna?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Share your bed?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Experience any stress?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Injured / Not Injured,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-12 00:13:21,2021-11-13 00:48:05,UTC-06:00,Sick / Not Sick,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Consume added sugar?,true,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Travel on a plane?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Have any caffeine? ,true,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Consume dairy?,true,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,View a screened device while in bed?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Hydrate sufficiently?,true,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Consume meat?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Use a sauna?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Share your bed?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Experience any stress?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Injured / Not Injured,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-10 23:46:55,2021-11-12 00:13:21,UTC-06:00,Sick / Not Sick,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Consume added sugar?,true,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Travel on a plane?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Have any caffeine? ,true,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Consume dairy?,true,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,View a screened device while in bed?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Hydrate sufficiently?,true,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Consume meat?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Use a sauna?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Share your bed?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Experience any stress?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Injured / Not Injured,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-10 00:08:22,2021-11-10 23:46:55,UTC-06:00,Sick / Not Sick,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Consume added sugar?,true,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Travel on a plane?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Have any alcoholic drinks?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Have any caffeine? ,true,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Consume dairy?,true,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,View a screened device while in bed?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Hydrate sufficiently?,true,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Consume meat?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Use a sauna?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Share your bed?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Experience any stress?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Follow a gluten-free diet?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Injured / Not Injured,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Follow a ketogenic diet?,false,
2021-11-08 23:46:57,2021-11-10 00:08:22,UTC-06:00,Sick / Not Sick,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Consume added sugar?,true,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Travel on a plane?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Have any alcoholic drinks?,true,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Have any caffeine? ,true,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Consume dairy?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,View a screened device while in bed?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Consume fruits and/or vegetables?,true,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Hydrate sufficiently?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Eat any food close to bedtime?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Consume meat?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Read (non-screened device) while in bed?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Use a sauna?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Share your bed?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Sleep in the same bed as usual?,true,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Experience any stress?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Experiencing COVID-19 symptoms?,false,
2021-11-07 23:11:59,2021-11-08 23:46:57,UTC-06:00,Receive booster of COVID-19 vaccination?,false,
